"","P.10","P.10.3","P.2.3","P.10.8","P.8.2","P.10.2","P.10.7","P.3.8","P.3.3","P.3.7","P.2.7","P.6.7","P.7.8","P.9.7","P.12.3","P.12","P.2.8","P.3.6","P.8","P.12.7","P.8.8","P.7.3","P.7.2","P.3","P.11.3","P.12.6","P.8.3","P.7.6","P.3.2","P.8.6","P.9.3","P.2","P.2.6","P.2.2","P.7","P.12.2","P.12.4","P.24.3","P.25.8","P.9.8","P.4.2","P.11.8","P.9.2","P.34","P.10.1","P.6.8","P.16.7","P.4.6","P.4.3","P.26.2","P.2.5","P.3.5","P.4.8","P.14.7","P.26.8","P.11.2","P.5.2","P.11.7","P.6.6","P.9.6","P.15.7","P.26.7","P.5.8","P.15.8","P.12.5","P.6.2","P.10.4","P.5.7","P.24.7","P.4.7","P.1.6","P.25.7","P.14.6","P.24.8","P.10.6","P.12.8","P.8.4","P.23.5","P.17.8","P.25.6","P.9.5","P.27.6","P.24.2","P.2.4","P.17.7","P.27.7","P.39","P.23.6","P.14.8","P.32.7","P.3.4","P.5.3","P.16.2","P.4","P.13.8","P.28.6","P.29.7","P.40","P.23.7","P.8.7","P.1.7","P.25.2","P.26.6","P.8.5","P.17.6","P.9.1","P.14.2","P.13.7","P.19.7","P.24.6","P.4.4","P.31.7","P.28.7","P.15.6","P.16.8","P.30.1","P.1.2","P.3.1","P.20.7","P.2.1","P.1.8","P.21.6","P.19.8","P.19.6","P.11","P.29.8","P.14.5","P.17.1","P.20.6","P.22.6","Activity"
"X984",1.5762735581309,1.61876374197452,1.66640748805492,1.94810930810126,1.32830124074008,1.69812354923825,1.90213491295006,1.50290406482428,1.63020035269444,2.22221249785195,2.14370622666326,1.63344123211081,1.36976192949569,1.89939195739536,1.73283548221754,1.52274793567406,1.45842913841044,1.39691826952805,1.63571340854256,2.05083282823026,1.31705963159804,1.2770547293142,1.11835257741073,1.52634186317354,1.72571222402499,1.42047606821441,1.35810845397255,1.42726278457835,1.59667088539007,1.26964589467202,1.62402972610161,1.46898622026423,1.45049939323635,1.58187690764025,1.54587507745934,1.73744328201061,1.7704972477932,1.48366694247921,1.37393241790066,1.41333251691603,1.8384051296936,1.46355990982828,1.70870383859574,2.20950980083669,2.51950922903381,1.39669940804772,1.86158015432743,1.41557206132837,1.67557004132438,1.58759133561255,1.68124283765497,1.60906445005191,1.4318209835618,1.72596439774388,1.36330746891693,1.84041589398179,1.36085079214347,2.02283815151661,1.51662427156455,1.38113437622072,1.82876050440584,1.75430762581513,1.52961151738673,1.42392500358366,1.67478362962488,1.2972239017239,1.82464519731405,1.54680171430859,1.83909486034325,1.94861241637176,1.27831475250443,1.88601626478583,1.46159989659126,1.24830781452622,1.43727948988812,1.25732737769036,1.49568514077356,1.42471053703077,1.36484448999404,1.46852347838124,1.35240045856653,1.36825289999625,1.48159297489438,1.80404403469699,1.61425315652653,1.64061485633843,1.72471788254522,1.39586790978932,1.227477126785,1.59693989283618,1.70856988576541,1.73709720587918,1.55757528670717,1.5961391821049,1.32607060749156,1.27770125366883,1.58614508204762,1.40838631212654,1.52759843222037,1.67941785484459,1.82106051619602,1.5463882257218,1.50538398580261,1.25273467997062,1.45737942177666,1.97873822764621,1.48834619280142,1.66867894408157,1.81255580264929,1.47933960118985,1.75490237951965,1.67626292391102,1.67473659553875,1.25756670727332,1.36974865410875,1.44845821924491,1.90241364376011,2.03724392610396,1.72071689918686,2.00592992906897,1.52395062881374,1.5602433664298,1.35144016225453,1.44998611479764,1.81053909902612,1.45480498646581,1.57780428486386,1.53875135545402,1.36495711939955,1.38954942058301,"active"
"X985",0.25743431830044,0.353290062744069,-0.271811701568377,-0.149758131648989,-0.343996695512399,-0.0477482398331334,-0.320829317568805,-0.512114943649458,-0.231754565803755,-0.511620439617787,-0.726285197205053,0.00213060396849944,-0.0712055037673649,-0.531095437005738,-0.564666446411881,-0.542497151653021,-0.314798006754395,-0.646753575933957,-0.0990712898190991,-0.678596740682705,0.191260086824805,-0.426005187354117,-0.510332808714872,-0.389260977633387,0.236600536925936,-0.574048495101201,0.0870227410971244,-0.455400460193018,-0.550669795657791,0.150566970323426,-0.405507998721754,-0.739400943385959,-0.64718113354713,-0.784235787866226,-0.404613904148668,-1.05623179474228,-0.503792891904817,0.0742832482958119,-0.52061878619012,-0.643455901363851,-0.633124589593618,0.414842442372866,-0.604942429760838,0.55547511739971,-0.18005001556706,0.584957613124181,-0.673004038117935,-0.0844454134230532,-0.538021935503932,-0.635141209831444,-0.608620802801206,-0.791959280339482,-0.122680055996673,-0.391350724066958,-0.744751915516407,-0.15903899441093,-0.459497528686011,0.0446654776058594,0.00476916266965721,-0.799156682206909,-0.765282422132058,-0.746536013740195,0.0853264886915598,-1.05853423814121,-0.954824176837914,0.301761483437178,-0.214404954917168,-0.0557141988792826,-0.797775370791057,-0.191463818353916,0.594135481323147,-0.569298454128068,-0.376561704931322,-0.664226139467203,-0.0988394866194699,-0.501869409281503,0.465435661522674,-1.39516106159797,-1.0581329180758,-1.04906125438104,-1.01134602631794,-1.37461408108127,-0.639340161186501,-0.747266179323,-0.585295820871522,-0.858980160464915,0.0496968367521596,-1.30447342434607,-0.705821797711745,-0.831354741123876,-0.889282144002111,-0.566230393497697,-0.535114017048959,-0.275562933042704,-0.741762283749946,-1.01748210718301,-0.897228506991543,1.01516260149253,-0.845766804336256,-0.670189763221121,-0.00303806206665667,-0.595298083570177,-1.24627524116886,-0.592486625061768,-1.1697059656008,-0.756894278232999,-0.489764108891508,-0.873013878686438,-0.906315507966402,-0.842321936501932,-0.516303036088829,-0.603605090450039,-0.933432434238852,-0.976686096942114,-0.917355127752609,-1.44220576498289,-0.901543189148164,-0.34323391958966,-0.831164434915075,-0.30139103357937,-0.0363241538593127,-1.06713066946053,-1.11565011566185,-1.09986175546797,-0.0136924573743369,-1.02541890735816,-0.2756473595029,-0.849894218509242,-1.19347584392221,-1.10008578300962,"active"
"X986",1.80709072815396,1.70527827993049,1.67354310643028,1.99623615428705,2.03040082018661,1.89262095503526,2.23747687706169,1.50290406482428,1.63020035269444,2.22221249785195,2.15118665609124,2.00504350986815,1.56009871629852,2.01647523719209,1.75835555386018,1.58279944636891,1.45865944459721,1.39691826952805,1.95619425872062,2.08742035596368,1.68586515919421,1.54622459598982,1.74678268476562,1.52634186317354,1.7293658621359,1.42612820121122,1.56037022864326,1.4613721658314,1.59667088539007,1.45511770946881,1.71332968602234,1.48299270509699,1.45033458760563,1.58670720411161,1.855182686903,1.75227561105203,1.80179251893176,1.62098831695153,1.46904217591037,1.41798348215133,1.83208292246716,1.46704700717448,1.78779186319419,2.21687773133278,2.90303691907072,1.48690556940555,1.60543489671634,1.39550034883744,1.67895783624863,1.63169007092335,1.68124283765497,1.60906445005191,1.43055813394557,1.93063521365553,1.42990590510466,1.83771222564685,1.98900029231937,2.04503709673506,1.51757577020731,1.47064217810226,1.71397984393956,1.62416527045149,1.53082522325791,1.53916137739599,1.68395463702003,1.97525136230099,1.86596931793858,2.00880202039415,1.94741074189153,1.92487147557449,1.26230069078361,1.86575485300184,1.48072816475033,1.42637066994796,1.51282890209472,1.25734815526811,1.72752229959552,1.49042822864681,1.5396474828852,1.50593753808222,1.47945232592347,1.41166713762223,1.54995466725383,1.80404403469699,1.44525605751829,1.5950682999098,1.92742743585776,1.47805403169622,1.44194527556563,1.43137434961163,1.70856988576541,2.11598278504108,1.49735229667475,1.58086478968247,1.49362340435863,1.36282223164275,1.28459257480715,1.56226350689149,1.76009828020626,1.99336330540268,2.03809207508279,1.58471190172238,1.52222821738443,1.59705294741003,1.50907068795576,2.11280665429637,1.5758158928476,1.6432365734833,1.59372617305007,1.47686969984583,1.75208559470014,1.45921466564922,1.4243523686801,1.50581750890522,1.50980549693123,1.43245573583353,1.86867049583656,2.03724392610396,1.67130403449634,2.00592992906897,1.52425574903156,1.5799083144983,1.46406332638264,1.4702335061956,1.81788982832462,1.52195297569636,1.58829300331476,1.45446896152602,1.48017847147403,1.35318421109671,"active"
"X987",1.68015861936015,1.54399036078509,1.34680739117227,1.02447562204042,1.80855878383352,1.43713450026796,1.83418404127482,1.40672930973496,1.27226487112378,1.48042850606585,1.42309152510119,2.03542608603699,1.54376773147834,1.88324253949236,1.55346127819672,1.58107598877722,1.44706721586134,1.30430618286727,1.83625930911809,1.54836411402466,1.45460436235928,1.54820853468354,1.56561442799795,1.33553248641855,1.53414350994952,1.4049511352503,1.56554380264511,1.45496597241377,1.3330110920864,1.45518408733682,1.65937661798601,1.65461630510715,1.43571992851205,1.46070939551309,1.81403806756596,1.46348599408029,1.74715338291694,1.44691187669867,1.31263599075702,1.41293137601053,0.600854730158966,1.37401934297509,1.76143923281848,2.01198003582527,1.32432991589554,1.46183614597391,1.99413084707721,1.05869220564637,0.960645541417324,1.65557984758472,1.62032695095363,1.52419170136702,1.06201563502815,2.13083723445993,1.44466420763235,1.55572590379095,1.98900029231937,1.69725362164601,1.53251700171944,1.47792111790079,1.96384851249307,1.98821212937411,1.53082522325791,1.37798115285391,1.61744958618,1.87780493731103,1.66469536433247,2.00880202039415,2.04240909701993,1.11259214401062,1.2321951504871,2.00021694938647,1.5045173247129,1.21273724342572,1.48231339217656,1.5418322190923,1.49015019625794,1.59775789342206,1.51774508243769,1.5089489552147,1.45707780926116,1.4279439911534,1.56319982947441,1.84040945703751,1.87723333610568,1.91844885055309,1.8570125383913,1.47601415895544,1.24123413576669,1.8544862934077,1.67641416999666,2.11598278504108,1.65495521747834,1.38167508481403,1.50344013899994,1.43030514298485,1.79900567539383,1.57399048285678,2.06472399344323,1.94602232476297,1.6298660476529,1.61623410406654,1.52301873510591,1.60785119159925,1.51785094691183,2.15692318785219,1.59031211052636,2.06812416247455,1.92457573208698,1.48394816049063,1.20863469903723,1.92087286576162,1.82601039926585,1.47076878976783,1.41594710407756,1.70449795382711,1.89020645666575,2.03724392610396,1.89910571578145,2.28526429897888,1.4731381594733,1.55613514121997,1.43600763319721,1.52419876719699,1.97279095372717,1.36801371345438,1.58893483954962,1.71997828699874,1.56065849921139,1.52154397482808,"active"
"X988",0.13821051975485,0.131640722039053,1.17097160499643,0.301875291363666,0.356760127899155,0.386269928284692,0.370151624271717,1.03718935949931,0.836845893281505,1.30694676605136,1.38735169561195,0.920619252764957,1.05635619325572,0.580791985615627,0.706342794326292,0.482905266598419,1.09530632293244,1.31142525374146,0.305679734092407,0.928815311072115,-0.0653375371646816,0.640974816131448,0.779081131623982,0.643123613211889,0.559784196447445,1.07515320102428,0.116008299544695,1.40062990013244,1.04232268313804,1.19080091206813,0.655645637814887,0.745277855347206,1.28834179130304,1.05733015638341,0.745906862922887,0.787769853201325,0.156673818760961,0.393561408102159,0.825647965327379,0.314755103310198,0.299251592330416,0.633340712600885,0.358843723374707,0.0312656066028139,-0.982782390062907,0.621538987229904,1.3716799588265,0.00412734686630925,0.429361399120932,1.20007874517834,1.34269966523935,1.32775196359237,0.377830001934265,0.932306386697859,0.750454024920919,0.465998479787149,0.777605196019284,0.981954275718184,1.42291902163424,0.933638778052958,0.966139694593883,0.992798978890061,-0.0483546311462579,0.66523166279651,1.15960362137904,1.0713621551925,-0.248445138917888,0.620513971909318,1.02139873816321,0.530939094477414,0.569625073151108,0.880313461689817,1.11384571726567,0.835076613243823,0.47421406082915,1.2158942463188,0.200812925137695,1.47010423527084,0.660544737881079,1.37803687361278,0.886381645734944,1.38212109910346,1.14366187662084,1.19595401282394,1.48836756236733,1.26986588700936,0.510594347441716,1.45782169922248,0.551088288634802,1.03979869976309,1.46369819187348,1.09134616334742,1.27623349727279,0.570875784657442,1.23667255413599,1.0971988811398,0.91031269817339,-0.179444414998885,1.40880288945386,0.37380344141253,0.834083665068055,1.11554849728824,1.43903019254797,1.37036360701558,1.54222868997949,1.15712030985179,1.24691160323702,1.20308356213308,1.03275815431557,1.38359339597989,0.222236434999299,0.849412416247014,1.0287800658305,1.29738368316747,0.241256472543349,0.665321300296855,0.567404114136841,2.07296385090536,1.05824950986141,2.01113673932458,-0.00370013041831434,1.43381633587018,0.737691154319658,1.38641587926563,0.486102795016982,0.900631597398168,0.847615950504171,0.699126868552485,1.39808166781663,1.3028777331929,"active"
"X989",1.44194892493515,1.36693569967873,0.90898277832249,1.87773192293947,1.68583974685899,1.33256679745654,1.56149807572089,1.17135425959736,0.751473346668743,0.73778992442746,0.833799917941432,1.75497153678617,1.3766044058045,1.00390673467416,1.30705438597033,1.47821595390972,1.26345017948649,1.20547447754959,1.88414501869614,1.28493391434405,1.60613776452347,1.54747618415538,1.46988248419212,0.934014580417391,1.08164551247164,1.3792891280276,1.56559703424388,1.45496597241377,0.938921840456399,1.45518408733682,1.15111761459529,1.3291641515334,1.32028297913011,1.13008991698194,1.8308829046834,1.17939384112188,1.76614789283979,1.29800176482763,0.0657743973049154,0.661624206102272,0.213619054122907,1.34966170983124,1.02305565806428,1.06473523731205,0.783228833827966,0.886817313505989,1.74783733014348,1.04981492855967,0.87371599422304,1.49104087048471,1.31050097708163,1.03956314420699,0.498255181571752,1.59994437571968,0.862580620269343,1.17250297477475,1.6999401964941,0.831494758126469,1.47080261038061,0.628105614110174,1.6989700652632,1.67164964335444,1.15370236441447,0.122570795701267,1.57001974069267,1.48137383095732,1.38080417193939,1.74883155112818,1.63844412895054,0.77513162839223,0.684239249752481,1.83812565511459,1.08813032079446,0.0281273249842993,1.08031229338227,1.36220498241311,1.49015019625794,1.41050609590387,1.03902005229018,1.37214651219605,0.483229837318389,1.38692215986423,1.3025709632283,1.3352674384202,1.61597761672049,1.85012901591014,1.13579328555301,1.41297889064163,0.248421475437187,1.58905581934929,1.28001551691151,2.03057138364116,1.44189378721183,1.19245563102037,0.790910098928257,1.3020590822238,1.75643355672459,0.897809684491947,1.87295404583444,1.95598884700291,0.986522498095672,1.41360718557064,1.47473696717396,1.60785119159925,1.37276445134711,1.73853229656466,1.32123563969532,1.71447521115848,1.49560018834883,1.4431980135091,1.59026073578715,1.80976482879427,1.68429988198127,1.26532283323819,0.754491142241975,1.68849547041573,1.56392710166777,2.03724392610396,1.51301536625044,2.00928868836062,1.2950554068074,1.48535622183908,0.850162731333507,1.43275794916529,1.66165136374973,0.796869720045532,1.18952805300927,1.77656224160768,1.384896911952,1.38084346293588,"active"
"X990",1.88546662613659,1.71322532202513,1.61203389421307,1.90579150815926,1.74699428605341,1.77892511834002,2.11128240109336,1.49764177909046,1.6172816050259,1.97950897980212,1.96500707921707,1.73861168807987,1.25859517272134,1.89939195739536,1.7721201472976,1.66243529488416,1.45803365400881,1.40345612309765,1.72789472287776,1.96790109870118,1.46020097879517,1.45445087613801,1.50292090896932,1.70661603401469,1.64506516643518,1.41944769344334,1.42845004890594,1.43525436433486,1.56952808957677,1.38189076284912,1.62402972610161,1.62024736854386,1.44520540923137,1.56624771030483,1.75262445903642,1.735929687141,1.75827071778091,1.28345531571233,1.08099384550302,1.41333251691603,1.80627906529532,1.36537134077148,1.70870383859574,2.21687773133278,3.02790639954786,1.43465950791732,-0.08548204863237,1.38768996605943,1.66896121993912,0.658277696088973,1.6835828213096,1.58786207908871,1.41333202839455,0.360300612970994,1.02481756566855,1.66210203746328,1.98900029231937,1.87237863392489,1.36588916986957,1.38113437622072,0.0867432497907014,0.148632349504295,1.53082522325791,1.33099795959839,1.67674933029824,1.82208875313341,1.85890829656218,2.00880202039415,0.76925357128034,1.8697585772951,1.2268953516116,0.481532038850461,0.508020930219188,1.2748712642515,1.49077519627328,1.25981572064598,1.621019783613,0.767612591960546,1.21251152757419,1.27205749354728,1.35240045856653,1.17582538458196,0.712981484499021,1.82206085828789,-0.194705586939214,-0.0582716984495575,1.92742743585776,0.952227649303124,1.09745385015415,0.154154444736534,1.73204624181024,2.11598278504108,0.128533288537958,1.55525682004604,1.1389798349514,1.01694654746508,0.0624180013443019,1.56226350689149,0.629843544742033,1.87625666908339,1.19321922084498,0.65613377980013,1.34511983037888,1.47312210337909,0.07766338315688,1.97873822764621,0.563807434784254,0.320233302372819,-0.436526501564903,1.23836793702494,1.74771949952806,0.0776852757606124,0.0255043790427172,0.347375214589227,1.18919484485752,-0.11486131402141,1.66509029043729,2.11761375690712,-0.159484477596481,2.11321955447674,1.48303145008298,0.82424781049546,1.12706446828486,0.521130853467531,1.5669275581728,1.21548317861247,-0.00418347403150266,0.241130348040441,0.520295448481814,0.790691082869006,"active"
"X991",1.64660970402927,1.47587829996558,1.32239027707881,1.72448815207108,1.93784025134602,1.52732072567371,1.71681435383575,1.43375456282688,1.14318724731699,1.27361776181212,1.33997564256808,1.83677078031766,1.49693840841586,1.0725417607619,1.44423398852086,1.56312102216358,1.40724486089106,1.17769198870277,2.02360628110666,1.53616827144685,1.55950200914574,1.55352326803622,1.67823908287686,1.29298525375222,1.18711666351396,1.41614812431746,1.55793489409891,1.45496597241377,1.24855624480538,1.45509703140792,1.19615695346612,1.49148641657393,1.44137795214581,1.34540608290471,1.97889065125053,1.36279982709321,1.63480655177006,1.30355086346139,0.617816180307205,0.620282669391426,0.926203687335554,1.25438788368023,1.07576600633285,1.29939123980213,1.77029234617102,1.10427932178868,1.72096894647798,1.04263840835857,1.01607635273808,1.52547452599413,1.50211519108306,1.16539346082247,0.930756127939521,1.5892192674623,1.00938531655684,1.13834549815809,1.6999401964941,0.922757088468985,1.43106079393764,0.834881488239701,1.63275045345573,1.72792741864683,1.15370236441447,0.519016197462236,1.61424947400533,1.56176677432721,1.86572190125073,1.74883155112818,1.85507589204709,0.938774541744868,0.861093321416295,1.85746609363567,1.1180006705244,0.339187053141453,1.37657893293407,1.29130274522986,1.55410805318802,1.29734796968087,1.0852516581378,1.39530272011056,0.845528323891226,1.33130423520874,1.36884600650336,1.42241214994299,1.68409379438197,1.75721404079573,1.14219463986814,1.46880342098228,0.705083823017325,1.65738445623561,1.3163568746541,2.03057138364116,1.41875774775105,1.00685338855239,0.799939520599925,1.14351447855605,1.61984800932743,0.772308155336063,1.75755266143269,1.95100558588294,1.05886635105793,1.46071666046111,1.44020531244556,1.59705294741003,1.44017191389858,1.82232506322101,1.36367892358829,1.78571384883365,1.66840612600854,1.45833580950556,1.0289386728122,1.79426138177557,1.63735283944528,1.24870360327763,0.936568451457064,1.54324215945082,1.44178288891936,2.11761375690712,1.70564178792535,2.23906302487984,1.07349534226496,1.54369912832507,0.905150679414527,1.41104583772602,1.39291996942478,1.1912781325741,1.25551811332652,1.5676368707439,1.40952575398444,1.33227539472247,"active"
"X992",-0.368397228995183,-0.262242444863109,-0.0549581561753905,-0.316248479346742,-0.222632041812615,-0.167858093015373,-0.631461873798518,0.235899434197334,0.0974303738609933,0.144704566939499,-0.0314364192282496,-0.0492860633941522,-0.42835742812739,0.233579500701188,0.133724607969015,0.443434337526205,0.150526365246243,-0.0587824956579288,-0.267848852993413,0.170233902732587,0.28794086763809,0.0785976906579665,-0.0107673241578519,0.376123360100002,0.0996844965911293,0.650360518263275,-0.152536793640835,-1.14387046188115,0.327673933107017,-0.311696835888079,0.485881175025362,0.265745481426142,0.158934278795465,0.266749148622266,-0.222480905182404,0.361789003035746,1.18373996320714,0.135106041632887,-0.050462005232712,-0.0991792858631288,0.0180277398237613,0.45002227156693,0.34376567844774,-0.213341188226786,-0.608173948631509,0.444383525999354,0.164393919456766,0.0727165975697467,-0.136752761606998,0.305080846531385,-0.187964671541078,0.0604423797923912,-0.00849995648907134,0.115410641094185,0.447184751031853,0.238165720244039,0.529732890515203,-0.182257073516072,0.340778592932282,0.37286663064412,0.0929237468927335,-0.0307530592401802,0.609232156943138,-0.0191374359803527,0.705978297907187,0.64129837043978,-1.00617338186774,-0.269179686839609,-0.229560910209926,-0.163483423842844,-0.28781363379972,-0.218407640959953,0.155972764706488,0.0644947912586023,-1.21274799142398,0.402138932528292,-0.681017119851363,0.0148936605654064,0.257675080556363,0.120858294991998,0.472626698061953,0.454104049241806,0.360535187420638,0.617474741887492,0.403682100365467,0.182214119493622,-0.481615571403856,0.212901133120155,-0.128592309710082,0.416956894299311,0.00500162291711143,0.268153417417088,0.313900845246458,0.150285630898311,0.346462976522621,0.967630321167347,0.525389791872317,-0.211367552493906,0.137690581852205,-0.587965954741621,-0.654132738726988,0.168369637413686,0.532854905424745,-0.353500720573631,0.683079224507227,0.406254362322803,0.353490055084975,0.20065416056091,0.19477961239792,0.0342881525340751,-0.405492624746426,0.274923573942965,0.134178088616782,0.637138387513703,0.207504557848679,0.641317575179772,-0.354716452894483,-0.477821493394955,0.394107108173583,-1.05345977348488,-0.441426168368394,0.697229598856564,0.272649447034085,0.700079056925513,-0.00611770980086092,0.419081799236413,-0.327294402451843,0.504005495406493,0.782212182846149,0.845683810953846,"active"
"X993",1.62019662417124,1.50148459119672,1.53595784241104,1.97327072019976,2.0335698189643,1.65699197750723,2.1368742878282,1.47746895816435,1.559717881733,1.92481522925568,2.03233094406889,2.00036926738064,1.5571071173935,1.87032300516996,1.61381871107492,1.48381721663442,1.45735130388414,1.39574617048221,2.00788591972396,1.90936105432771,1.70117478713979,1.58595421027928,1.74280600768599,1.4020580862733,1.61799968945573,1.42597835720203,1.61655955865294,1.45771411075219,1.55857620219603,1.43014288786878,1.62680917627999,1.42932600034436,1.45021594860844,1.54045832130191,1.90387159666055,1.67360738732988,1.81584115046457,1.38871124048461,1.48870856553773,1.42503092076058,1.61463856191865,1.48461069125159,1.71621139475761,1.92139338341617,2.12408920752289,1.48747160867656,1.98786155755527,1.41197569148597,1.45342385399484,1.75789580386307,1.65910251816674,1.61491069895673,1.42459490897006,1.89220357573325,1.48906778654303,1.86422221710461,1.9984761853384,1.87977828233104,1.52866292745094,1.50480930870255,1.99386806984579,1.85806977401047,1.53267535202394,1.3270315431659,1.66855144967389,2.00741953010315,1.77541082326784,1.92951483915174,2.01222270380156,1.69000573983003,1.24778779099563,2.05087047884644,1.44355357860763,1.44460096249349,1.52636477923321,1.52595026254693,1.68076414139219,1.62675723069451,1.39749862563319,1.51426949259289,1.52823753863403,1.47784364046174,1.63772028174481,1.82828265443885,2.02639914288336,1.87836788089589,1.60095836578599,1.47699033607634,1.26643596967717,1.82032197496454,1.64287214699285,2.19052310837463,1.75332519381678,1.17277762491452,1.35210063350839,1.47934741964631,1.90898364862271,1.28664338431504,1.98920396982738,1.98090515260276,1.80555826198982,1.68743106370116,1.50307831281286,1.5573525551596,1.53550077127296,2.12713020415216,1.64733079948935,1.89766027946608,1.99751894195339,1.48612065637187,1.49177833574529,1.70124069966337,1.89295340436348,1.5319267162814,1.42385988024818,1.87252402964668,1.87709302806802,2.19798358771028,1.78269235659531,2.19902192066067,1.53881231761592,1.57900985829953,1.29719318389178,1.48644107845053,1.76891051799257,1.43372234058036,1.60575954779385,1.81573574864464,1.46981725337906,1.5044888141608,"active"
"X994",1.44703921050256,1.32166293619783,1.4766087060068,0.815140769905379,1.98861933579077,1.43958797286123,1.58003013163232,1.39874633251941,1.51785777564529,1.53084930735085,1.56937547835946,1.90688441763036,1.55008655844174,1.79522821192103,1.31988192672399,1.23251653840853,1.42009087186977,1.40527881850486,1.94656946480783,1.59958665285144,1.66061225114888,1.56420079082904,1.69871575496812,1.49263149163277,1.50512085838745,1.35735926884042,1.60432728741889,1.42477435052266,1.44952085708351,1.41382108628795,1.52183120952568,1.60507427533561,1.43798117757188,1.51150177580381,1.82938510848221,1.37647605289037,1.34094619725352,1.41181007161852,1.19979272746174,1.0735007458112,1.33327777786531,1.25151582742902,1.43716221170333,1.86578255593024,1.53244571669076,1.44829782586445,1.38869660181465,1.16783210655502,1.08997904245847,1.33679015501072,1.62616551823854,1.45205836898333,1.18275299599954,1.27461609191253,1.15435018747922,1.38954612495691,1.30236900576145,1.77618320464494,1.42867589670048,1.42658178229434,1.29988653810352,1.31287882586549,1.53862158891788,1.00588608432016,1.3981756423717,1.18827380065471,0.85608698258533,1.95238614143321,1.590501033839,1.19059809234452,0.975914575706721,1.37487610387165,0.993465239045008,1.26894146289117,1.32298523476095,1.53513238080613,1.58050024466458,1.23661992188301,0.560095530376931,1.20018619611925,1.33621230638683,1.21777516788596,1.3024145236485,1.73537538898051,0.953784902239228,1.46571607965248,1.54334617694979,1.22644382930823,1.25800564692823,1.11338338564067,1.63748332032472,2.23941724226104,1.17075839582211,1.03657687083964,1.43163900324579,1.32319167404755,1.37505832697929,1.02761343092275,1.38589232049175,1.96844699980283,1.3301557996664,1.23434234740171,1.36192312629555,1.49720572398949,1.14854768809535,2.0634063223493,1.1945149547853,1.25396830332964,1.20990594970541,1.40545295846715,0.666846973507111,1.11383231817707,1.41044213385463,0.864201548199909,1.16713215493211,1.4816941463301,1.70449029860395,2.11761375690712,1.03898686769393,2.27294395921914,1.12749804544312,1.12560891841371,0.732339409487989,1.09537737175949,1.37054485345309,1.31331684491788,1.08829436589776,1.58821285423806,1.00541640416754,0.822475180244363,"active"
"X995",-0.336821341489506,-0.433039895754738,0.271248643065339,-0.643172119234502,-0.308425966166914,-0.414603784439646,-0.0199040287212744,0.283070554606629,0.0875697613291798,0.0959929453590756,0.16471706354989,-0.229244399163433,-0.324614012281053,0.119726104485057,0.333174023884296,0.292905119310336,0.472543046002546,0.20900320692669,-0.259249080840593,-0.00782539890337955,-0.242909279387781,-0.436858572785849,-0.332242188293806,0.184788214955946,-0.0594570777182453,0.25569690592692,-0.314005500718134,-0.169278663184002,0.0249354211758406,-0.101228820819772,0.418230132107154,0.149892233953134,-0.0365954247847379,0.0761020263096696,-0.449019890553384,0.154778365907844,0.208017147974716,-0.0309645402475522,0.695874032858301,0.448275100067253,-0.201446263306613,0.0107795381869134,0.4480953744501,-0.164314511910912,-0.18153655700131,0.0808643636964543,-0.318341373733355,0.0265277523823717,-0.377459480217111,-0.326120239349338,0.0638942683327885,0.301032215705886,0.363064739886334,-0.138416920997114,0.623827616790077,-0.0749737921198405,-0.499923175367123,0.0495985765432927,-0.525356648318506,0.283935730365381,-0.0677691777600601,-0.0342704201959556,0.509390773341601,0.475865654446264,-0.101017130482865,-0.551191161713154,0.621449343359557,0.102097786862815,-0.186056990571682,0.00100738025255103,0.0392615090169445,-0.182489683706524,0.24447216802053,0.619267249218498,0.192351250298379,0.130998383605062,-0.286423120881349,-0.191381472602872,-0.0274608381458326,0.175337393291803,0.352408528475721,0.404980456365335,-0.163174138660229,0.260320317620874,-0.212812418975811,-0.0263891089495165,-0.445341230284775,-0.195790078628024,0.874713083881114,-0.19274478868633,0.592261300834236,0.301238362044707,-0.551477042420721,-0.0454396784843109,0.469367723633254,0.212407324664061,0.0730610310116126,-0.177366008376147,-0.623449431444647,-0.595440846421576,0.195907533579556,-0.323267395820369,0.291942909270955,-0.20896259945065,-0.314769554668412,-0.0533215093167401,-0.145888540253114,-0.506643742071229,-0.153437377559566,0.167143433703304,0.414625966153316,0.106969564573715,-0.0449161847612779,0.403479652123081,0.527397829800407,0.0555035862967474,0.19660747515646,1.19910140487099,-0.119284180899109,1.37135909608644,-0.121973424510792,-0.0814559757300881,0.577052613856464,-0.300759875494256,-0.152022857064088,0.682181945750651,0.318374488430445,0.172746293007311,-0.306577787917881,-0.220777374857622,"active"
