"","P.10","P.10.3","P.2.3","P.10.8","P.8.2","P.10.2","P.10.7","P.3.8","P.3.3","P.3.7","P.2.7","P.6.7","P.7.8","P.9.7","P.12.3","P.12","P.2.8","P.3.6","P.8","P.12.7","P.8.8","P.7.3","P.7.2","P.3","P.11.3","P.12.6","P.8.3","P.7.6","P.3.2","P.8.6","P.9.3","P.2","P.2.6","P.2.2","P.7","P.12.2","P.12.4","P.24.3","P.25.8","P.9.8","P.4.2","P.11.8","P.9.2","P.34","P.10.1","P.6.8","P.16.7","P.4.6","P.4.3","P.26.2","P.2.5","P.3.5","P.4.8","P.14.7","P.26.8","P.11.2","P.5.2","P.11.7","P.6.6","P.9.6","P.15.7","P.26.7","P.5.8","P.15.8","P.12.5","P.6.2","P.10.4","P.5.7","P.24.7","P.4.7","P.1.6","P.25.7","P.14.6","P.24.8","P.10.6","P.12.8","P.8.4","P.23.5","P.17.8","P.25.6","P.9.5","P.27.6","P.24.2","P.2.4","P.17.7","P.27.7","P.39","P.23.6","P.14.8","P.32.7","P.3.4","P.5.3","P.16.2","P.4","P.13.8","P.28.6","P.29.7","P.40","P.23.7","P.8.7","P.1.7","P.25.2","P.26.6","P.8.5","P.17.6","P.9.1","P.14.2","P.13.7","P.19.7","P.24.6","P.4.4","P.31.7","P.28.7","P.15.6","P.16.8","P.30.1","P.1.2","P.3.1","P.20.7","P.2.1","P.1.8","P.21.6","P.19.8","P.19.6","P.11","P.29.8","P.14.5","P.17.1","P.20.6","P.22.6","Activity"
"X1",1.61774409561088,1.48292367497573,1.62024141152873,1.80732125501588,1.83653806664768,1.69476226214498,2.12540206274017,1.37864287225866,1.50948852046507,1.99745536670017,1.97082519099439,1.89052456892407,1.46826344517807,1.83883164025912,1.27924720439553,1.01368653466693,1.45375354352807,1.39173500224081,1.98972360501524,1.69715339347389,1.69589317616602,1.54430294176834,1.57596113571373,1.31660138808175,1.5896468605596,1.37635876670521,1.56247282715968,1.43477956346767,1.52189023302031,1.44683770296379,1.66451730000307,1.35885461643889,1.43123520688705,1.51466282697776,1.92785362819283,1.4589645941694,1.31961663942354,1.2695636635856,1.4067698422053,1.36426299573859,1.35328959516016,1.47979632352527,1.697384064889,0.0248162014948858,2.12111612465439,1.46947674327907,1.93233356464657,1.33569995695673,1.4250771647248,1.6672863302005,1.61678052903281,1.61435835479618,1.30024955436965,1.97174812864214,1.45905362149787,1.77208999351483,1.84615206065312,1.90691032648693,1.50397805943008,1.39402519426546,1.92676552988089,2.04624858514438,1.53179603156537,1.27194533868921,1.43154867743114,1.7779103355051,1.53885195157015,1.92494057869545,1.99357816681374,1.66626479903276,1.23768878281827,2.07205286389333,1.43499524410371,1.42227828510912,1.39848648439951,1.52157378027959,1.73984314281537,1.48476032484651,1.22602164505094,1.50930771417091,1.36738950280647,1.45785291289121,1.57826456799613,1.6085070197712,1.83153514096569,1.96855006262458,0.719705255069381,1.47222600029823,1.40106222058248,1.46553866805479,1.65322093468813,2.10437003386029,1.7183267464293,1.31904587047013,1.45526296066139,1.32782748036423,1.54357296337838,0.543262587821967,1.95526238617981,2.02077124156251,1.58852670310304,1.63272868009943,1.53392726533559,1.58201233102656,1.47817293912367,2.06697129475785,1.62443476263232,2.01978365833782,1.69879913011954,1.477794715615,1.07289134445218,1.44629512646697,1.82514100958926,1.50106170087702,1.31961787511111,1.92853272158654,1.06221426697314,2.19798358771028,1.55405316912901,2.12509988210221,0.804944163508361,1.31086287723825,0.950545787439213,1.39323199562459,1.74157544138731,0.966080884802263,1.45750855715199,1.8620317115065,1.37266762421946,1.21423470233146,"active"
"X2",1.55360910890734,1.42108441230468,1.61892174090794,2.02398751814124,1.53213626767426,1.59993306875418,2.10775248568167,1.43314015734572,1.52647606888865,1.8940499945733,1.96417592039174,1.86481623524274,1.4355598524107,1.83883164025912,1.30194567050259,1.04648426251631,1.45830499435532,1.37664479626406,1.99265875338442,1.71910591011394,1.4423030611902,1.5250472042796,1.32426747662985,1.32823664198068,1.59312458149275,1.37517893719084,1.52868834985747,1.43477956346767,1.50232621693996,1.44683770296379,1.66451730000307,1.36952053619748,1.43131072571977,1.51312581380591,1.93397979261963,1.46274733765943,1.32305649723599,1.34235742517939,1.44036343550256,1.36426299573859,1.31622707901601,1.46635795625215,1.697384064889,0.0399020856781764,1.74650768322299,1.17039208302257,1.95561949715667,1.26686414074063,1.38843821414889,1.59241074841838,1.61817769659197,1.61175565165516,1.27896544131312,1.86985960019704,1.46434160070749,1.75109008561687,1.84615206065312,1.88717793073719,1.50397805943008,1.39402519426546,1.9002776851579,1.89851942500187,1.53179603156537,1.42634577576547,1.46008984636657,1.46742186745852,1.69519852525612,1.92494057869545,1.82400166373406,1.61369557298165,1.25575524485281,1.82523202943387,1.41526313473186,1.4130951153567,1.41958976945758,1.51897146379551,1.71795945316431,1.49632896238667,1.24714749208082,1.50560006798702,1.36738950280647,1.45197873739908,1.55754349042269,1.6085070197712,1.75565889243138,1.78636383691006,0.792253937307556,1.45414533641986,1.41943908428734,1.30260114932587,1.6627486547691,2.10437003386029,1.65534017310196,1.28493759318608,1.38335378960727,1.31449613145332,1.52228690404375,0.625296264388468,1.84155808096043,1.9908716748427,1.35599289001007,1.57838630249972,1.5284802373133,1.58201233102656,1.49809392864216,2.06697129475785,1.63646694836657,1.86967367180797,1.70227261630365,1.47006537614532,1.07289134445218,1.40150739063517,1.75993678384482,1.52010872477782,1.42173597171615,1.88975747332048,0.399515662206126,2.19798358771028,1.44098983466765,2.12509988210221,0.745023035587638,1.36230796532318,1.05811929884737,1.397492411774,1.71959362800983,1.16722729400619,1.39942867303629,1.85490925568159,1.26107967340113,1.38658538566093,"active"
"X3",0.127915314028782,0.115073349127803,0.100341819937333,-0.306963427033212,-0.471044682834769,0.28569967575711,-0.0913848158082247,-0.143094621734162,-0.189249638833904,-0.213368581169232,-0.0563711839881828,0.170403333518995,-0.299433504321791,-0.686129848874512,0.176973024403624,0.0450885161453461,-0.186358506781773,-0.381975889057191,-0.560076899530537,-0.0541696006990423,-0.19026683753163,-0.529220428999408,-0.465398883679323,-0.525998266082216,0.230642646475017,-0.350275100024209,-0.584840969067979,-0.311964524796303,-0.28577451645592,0.134680815835145,-0.811357920202792,-0.414896086403742,-0.315743820771306,-0.25230463707982,-0.676885994197859,-0.104271148025216,0.340811331674568,-0.498797134947829,0.515299356851704,-0.819428912007276,0.0419220667151845,0.487735676373848,-1.08934352374727,-0.532611964187064,-0.869805241059788,-0.227045125806892,-0.329088727199555,-0.148601536976083,0.0311940364696973,-0.498604000751467,-0.373270316255083,-0.616001195665577,0.177241126720548,-0.332362628651375,0.0704181205501496,-0.0543125235163276,0.0353733398420234,0.449179590475389,-0.310877217023037,-0.979091407953751,-0.443013644669046,-0.174964858426919,-0.394638253171055,0.108864164542674,-0.033480179752866,0.0223985257201419,1.02761209781413,0.535127776725186,-0.454183189158406,0.0934274712133685,0.0222947760416782,-0.362079469973669,-0.856452592058441,0.0308065962616997,0.717346072505396,-0.342740968968944,-0.219417928151602,-0.657045348313338,-0.350920399958111,-0.528702291394036,-1.00107304483152,-0.102203334337464,-0.723278298658604,-0.159817399721284,-0.495623890785519,-0.278717031564142,-0.313046574438697,-0.374404817368663,0.121945674995965,-0.434523042284084,-0.631223770516672,0.744581670851691,-0.354679488113221,-0.350705831141889,-0.0790569075281158,-0.239275910277734,-0.508757924134703,-1.04311808573146,-0.381615647955681,-0.894436513619758,0.102894008342365,-0.464285519754496,-0.297554213671689,-0.349664831496595,-0.514857668359,-1.15405766863426,-0.646185405163793,-0.473568660293467,-0.466051134129878,-0.415609129755168,-0.100178867887898,-0.607050300898641,-0.406582290223776,-0.19528587731522,0.163283289125992,-1.10135286832033,-0.500253814711397,-0.556277756798039,-0.605037765992357,-0.0734647480241057,-0.752324632439721,-0.87714197931266,-0.130870998969531,-0.425365473053865,-0.423117548781265,-0.130883654946543,-0.490998293582674,-1.29968295659449,-0.750972591696669,-0.749501910044656,"active"
"X4",0.179919949583791,0.10856945828156,0.140426092993064,-1.27296598204348,0.122880871249967,0.581541790347065,-0.241406220805527,-0.609175318753606,0.0632135534176236,0.2669109158167,0.0500171456541971,0.331664699338221,0.339159797490445,-0.363141490814564,0.62447880650242,0.72745071992126,0.619989716650567,0.194749071659263,0.249809528224525,0.201943093434882,0.185730945437705,0.236555677724593,-0.00875301631147761,-0.0189243539255227,0.428666887531177,-0.0635181188947525,0.401328591025049,-1.01901682983276,0.242247097659208,-0.582134352066885,-0.733123468885874,0.00396295529329747,0.132680064142207,0.250949316820279,0.184544731995906,0.393063573254128,0.402498682105731,-0.0308154193780238,0.188104790753312,-1.19516802030319,0.132868148538798,0.677609614283477,-0.548254978132282,-0.440731530273434,-0.667635606001578,-0.250064165371191,0.161707081090216,1.18267443874719,0.542783129942116,0.0247752779190716,0.263647143076867,0.162542913479039,0.772012837025377,-0.0713849943884979,0.0239642328828109,0.0665850816157914,0.160559673293479,0.348051062258007,1.1736466087998,0.101182564766257,-0.165774203235113,0.1204934618581,0.311077631426272,0.647931634520531,0.133177621397942,-0.401811259764178,0.457453563195334,0.409335614177137,-0.249981117387059,0.173977091775546,-1.01420129455609,-0.147492699716,0.437865889658371,0.0496947656190783,-0.786675698641426,0.950314003375269,0.343133232785502,0.0551370138894749,0.68654560445148,0.0371249634106938,-0.234433620047179,-0.17277342666222,0.044885453346441,0.244209546412248,0.411442171238294,0.0382870011791399,-0.338651991699228,0.0406490858050669,0.875150660490527,-0.268957499059535,0.189763561928769,0.332767830740252,0.503584132384302,0.719355654206401,0.873289472925328,-0.237977663942193,-0.028047750827839,-1.41372102979972,-0.161843893837636,-0.338802898743136,-0.73164400975798,-0.0729627019773118,-0.0529676443118073,-0.452560817457881,0.360708793529685,-1.46993968812055,0.202163193810323,-0.0410483601227344,0.365848806965567,0.0790508937092977,0.527544372387018,-0.0756265892020898,0.178516962123001,0.727574934047687,1.04591835008713,-0.201274724442903,0.0237189082163174,0.0892323128273453,0.294443872611344,-0.392649550228328,-0.486598697371756,0.187088063477201,0.781064238787342,-0.0290643678034931,0.998288304144003,-0.461485676023849,0.374234972963154,1.05212934581713,0.086137399480538,0.367086192881185,"active"
"X5",0.645673829445879,0.696031881970272,0.600610507541507,0.420401485125796,0.661702152714764,0.643367500387238,0.391331116741925,0.488607654224581,0.433225518477833,0.305367459169666,0.0383809220995634,-0.170816368069511,0.94221124693274,0.404763330472958,0.226155970151336,-0.234892163143514,-0.19982685997115,0.568147736723379,0.74206986118311,-0.166371352414857,0.885455830747594,0.932119715464587,0.727822967124091,-0.0759688571464464,0.29268438293758,0.249378347748881,0.886332740703872,1.29717941297092,0.118756813887055,1.47664280066374,0.698511818222622,-0.0907460662012985,0.592986465829509,0.00695255534689309,0.811390195901691,-0.0610352789585416,-0.34704381780345,0.566477514416698,0.124147307465249,0.521938210538602,0.0935909351348046,-0.155678660185371,0.425155794365374,0.346516131865232,0.361051066500518,1.38453578950402,0.00855729419687516,0.139704160023093,0.156742333100687,0.304866763905144,-0.0359894152800538,0.29242607314694,-0.290824250524972,0.0903853884936323,0.801718064584976,-0.248414709017941,0.0183845029048531,-0.182257073516072,0.0325543589542531,0.341595055874095,0.0372992729744602,-0.111652361222986,0.413268241030218,0.326199985842639,-0.0972510402858552,0.507201347713707,-0.0558923037639415,-0.384298574989643,0.0589854955539304,-0.285579690800252,0.414684224300678,0.133404145471072,0.332548533991262,0.518844904277075,0.0253315730082829,-0.201203740536841,0.698938921659566,0.10869901905869,0.519862277572474,0.294416118822505,-0.00158772419576894,-0.0787961382476516,0.525408814580467,-0.0935682917488157,0.217440399417611,0.212274846736519,-0.163681640418935,0.366907317975857,0.524710350717152,0.577266388532604,0.205426804596988,-0.284052240077048,0.0852403776235056,-0.178139448096619,0.567634227786439,0.479402592794335,0.516520600482895,0.8572632934546,0.244606570342064,1.1686335900477,-0.44485230694331,0.616527442924627,0.172896928473915,1.51751048855127,0.34035572111481,0.371986065045603,0.343520946952724,0.251538901757467,0.175675438385293,0.0252122123491341,-0.273071716900064,0.403257663153314,0.152435271825225,0.316072339134624,0.63373558445103,0.480061780803482,-0.165010893008593,-0.483562195595179,0.448545009951273,-0.577542649051343,0.0571518616011564,0.415402377322901,0.741351226590795,0.289214191329361,-0.326005783128339,0.707057701550012,0.519878242719662,-0.498282315953268,0.423433026972959,0.391161947242795,"active"
"X6",1.92759834767223,1.60683090221224,1.57629504827218,1.84953143339589,1.58161350075285,1.66182380331809,1.72916905777671,1.3832688648379,1.40949107942739,1.54537733483975,1.70152973158711,1.31792986420363,1.15239075643858,0.751975815387402,1.46463486043812,1.40104575043285,1.33264739190318,1.38048378351006,1.11921214004821,1.50689824926012,1.63415212796702,1.16346366538639,1.40678506093744,1.3291062614738,1.24856465119817,1.32827052915296,1.32838898678814,1.15975513209379,1.42795654868758,1.24554344956714,0.775452690502909,1.54082398519532,1.41329329094083,1.53171886080766,0.999136073278343,1.51150281791848,1.23685983220745,1.15087349536766,1.30043865257809,0.871593357994379,1.5849713242605,1.26260260162019,0.817669202141218,0.244156387612865,2.16868545055044,0.426916636662279,1.37436679719305,1.41359344149155,1.61547242724879,1.39263621849282,1.39572028752918,1.2842127205459,1.40882743992751,1.51235599161776,1.31907804652191,1.12140302170657,0.0546521738932468,1.29273950877648,1.34829827810731,0.989343674128565,1.40407206068061,1.32694826968859,0.313436059458014,1.22563174504379,1.30741407338931,0.548738004805507,1.75624195267791,0.855326008665674,1.47774597681744,1.60606455629681,1.33609324373611,1.31132894873097,1.44875233285844,1.40165095750998,1.42848636397544,1.46557217163976,1.3020559712696,1.19464414527114,1.45572701643136,1.40934509956761,0.9931598727336,1.37220977754957,1.49349244261088,1.44792868180777,1.34523736626851,1.28808450958082,1.32356634546357,1.09531750729502,1.26711860388866,1.17645597353573,1.44929950901981,0.459509596529955,1.46182822770138,1.58867742579251,1.46869849907585,1.45190282644087,1.44778569637258,0.710666696971034,1.32479746992612,1.37793055708642,1.42575303393796,1.3885211015982,1.27872869213452,1.21226318545889,1.20913542377363,0.736701840506885,1.54790155739361,1.46259574223552,1.15433017075958,1.43029987529321,1.60290901545632,1.36705528614917,1.4834708666884,1.34565503305895,1.19362306025002,1.32043835195381,0.879640498808511,1.37514960567792,1.202300573027,1.02920566047298,1.52321511064211,0.877382456169278,1.00896442786712,1.05306086540144,0.825408598156846,1.37823538659934,1.61720381467269,1.50076492438788,1.29411658805947,0.684210238033793,"active"
"X7",1.19670910704531,1.12940696929504,0.936762685925654,0.91874593940605,1.62817799559163,1.03155998466823,0.997594088701617,0.788029369145878,0.992659347958067,0.862560042861531,1.23275615410036,1.42076319892893,1.49930845879424,1.17832044802653,1.33958097179583,1.29963433131799,0.810374461178484,1.18244060852713,1.1237342957848,0.980037849898899,1.16697016576024,1.20918889213421,1.48843892047745,0.820818719517621,1.20290252998694,0.865888234170249,1.29558185216204,1.06255945415363,0.972980806298979,1.24518111904254,1.14514720587201,0.806239181925343,1.04432007267356,1.02847132295171,1.01665850019617,1.26410660644889,1.02052420709785,0.860282583043735,0.54625961969281,1.41249674411207,0.796567711295714,1.15754416994263,1.23355319103264,0.852679618404872,0.994317717491695,1.44673787176428,1.07791896408372,0.269947380208333,0.94918419747234,1.05803013796924,1.09983797752158,0.942499286482619,1.21123368675383,1.01810725275689,0.977570626022287,1.26971174546498,1.34427030126698,1.21134337630883,1.34401744798225,1.39581662077762,0.989095826687136,1.24780764818368,1.5106893156578,1.17185120264122,0.871486518298038,1.37832992272026,0.950943488527722,1.28988075201348,0.934390898886731,0.88705320643652,1.30993637606813,0.800188787816782,1.33919761385648,1.18237899653562,0.725222679063676,1.21200978826939,1.40431620231194,0.767532900282467,1.09745563146896,0.664121226193734,1.52727317759579,0.988713716136329,0.937449604824656,0.947529947340914,1.08311941678635,0.941019749594636,0.719705255069381,0.906754309479493,1.14887784069178,1.08710314068439,0.923647061151897,0.832721027184832,1.22418585821316,0.846795920386183,0.787674622599056,1.13123823915368,1.2065436905802,0.603222136446752,0.78088359197374,1.27328207356706,1.22939114732611,0.92045425737219,1.12329987751582,1.28271871497352,1.33233851435882,0.842543324907917,1.06384437860541,0.53140497833853,1.19688037651498,1.04699058583577,0.651322524410585,1.10263538421912,0.981833023294504,1.15265812651103,1.12502510471398,1.15844398142007,1.10339987142529,1.15700292206934,1.20983812865776,0.697172503947881,1.10155790944447,1.51934338603292,1.03318372011132,1.44337377026369,0.940220668337837,1.0758808141803,1.32582633050119,1.20800937901355,1.53417165370669,1.5276175545373,"active"
"X8",-0.304939787571454,-0.247739161489279,0.0179786666866056,-0.311073967861751,0.497060449331069,-0.255761572891855,-0.334948979215612,-0.305789168387636,-0.625687295637588,-0.498801591833465,-0.36888690231268,-0.103039852000561,0.666231061579427,-0.518175902683338,-0.502370742805603,-0.533439457612644,-0.300262634600673,-0.372215504170454,0.0824645460805239,-0.644448381464849,0.6055400986692,0.583500685243699,1.03922164278088,-0.431900533076068,-0.201700683913825,-0.487000549090363,0.36567141417669,0.438340166075942,-0.488817293569498,0.362164048338211,-0.583870056510224,-0.505350036206444,-0.208695713653639,-0.586133301185772,0.451752514422638,-0.840004652769342,-0.823774397199225,0.125429338120383,0.329989864964109,-0.78249102651614,-0.218134968782239,-0.238102805135582,-0.600525511371631,0.261038912881168,0.0875274425982285,-0.864227234164793,0.0407993545954728,0.261613136229482,0.588752784931999,0.408645045812573,-0.554846147236967,-0.590879402661878,0.612057621422723,0.447888997072923,0.192044451501108,-0.663432228726076,-0.701860162120743,-0.530040548605119,-0.363270488934482,-0.785239950704635,0.571470808221371,0.201392763840905,-0.759769593317648,-0.0794593397124567,-0.57402950387279,-0.200664227667774,-0.361325817490812,-0.503229346853253,0.588135211970105,-0.169418659042164,0.366593957775449,0.46955938643265,0.615077895965578,0.135031359107725,-0.474000781378094,-0.080719822392823,0.511487885023355,0.900320533328585,-0.103374723888227,0.812677703690478,-0.740883053086815,0.529327394068174,0.607850838198373,-0.490522492836962,0.220889319805536,0.591222196222739,0.399637539312744,0.910135161331756,-0.0500479782755293,0.963585989389885,-0.560672084894297,-0.760722135801079,0.362889835305998,-0.295745996276959,0.189567903294818,0.638825426508518,0.752441091441614,0.891401734845508,0.377827286158795,0.438585835972136,0.490450363497325,0.799296256869751,0.479407780621723,0.438827047296792,0.276990514108657,-0.590282746310485,0.488596720780285,0.477976000082145,0.536918001533208,0.6280367375314,-0.494311584769729,0.872667586775065,0.51757893599409,0.216379794405127,-0.0613432331629173,0.228453503165973,-0.510050676855737,-0.461875098394328,0.961936299023964,-0.774316075499827,0.249017146178076,0.96914672214082,-0.103870593017787,0.420647019122424,-0.513087749295633,0.492095143208292,0.287267207865868,0.0768164227085073,0.534414822346547,0.903538879420168,"active"
"X9",0.449920533554535,0.719178581423196,0.796854745630348,1.32017612419755,0.492181341937069,0.590301050361027,0.4672242980935,0.938705916137838,0.841208897078771,0.703606330335938,0.729905064775046,0.714952583314351,0.842374479128586,0.978875136924513,1.11685547989258,1.10403862366667,0.847960745543779,0.562930838623935,0.364841651097413,0.789782705685127,0.92411076482593,0.733678075659237,0.824762678775041,1.07424719869089,0.249615804600934,0.768998554276715,0.643257568566759,-0.0691512705319439,0.879413405360121,0.043865222333303,0.961102735083549,1.0440193584037,0.920351054395154,0.844703503395313,0.408788868976077,0.912764327467445,0.951002805102236,0.411368371449747,0.816339445629688,1.15230544299869,1.27349290416521,0.81388715710993,0.981676282089757,1.03322384079164,1.12810644657434,1.24220060935116,0.915813049301878,0.552641810387759,1.31784031084687,0.754579329161181,0.958842002757603,0.542895036444236,1.09754534853987,0.900131061925723,0.782996331195257,0.351471172430488,0.96190004513994,0.493577480912289,0.744156753659366,0.82036164137541,0.939651849870895,0.922451759774577,0.830514870112271,0.605640646077301,0.853493288296995,1.35840069255579,-0.0882463290798155,1.11148459421806,0.65649851425877,0.947253449172463,0.663223809607901,0.73019481983574,0.690438386139658,0.606983362663125,-0.0496363595619717,0.788989910756593,0.0970493934861556,0.177155938633693,0.832403333149142,0.926612841294448,0.785832297732754,1.07431943620603,0.668238993649937,0.973648540480689,1.01414100902788,0.807112873694457,0.913879669295078,0.551555012046204,0.479403154926418,1.10287128765816,0.695128866534452,0.911176417524472,0.782225586103342,1.13932311267536,0.855798596789703,1.32925078419875,1.08592268768402,0.968518954661635,0.539049808484774,0.107198971494152,0.761739812105796,0.776440271096095,1.09947603334551,-0.221948415465152,1.18728600236606,0.0491077872075331,0.834736594164811,0.500874133620596,1.01625909494102,1.01012878548174,0.365937343089008,1.12502925213502,0.975747295558354,1.17583330954978,0.772512531179211,0.758874280240349,1.01733443232837,0.349477479237581,1.07332462112293,0.224753475981842,0.81948249116637,1.07206202368817,0.705430771223843,1.03073223921958,0.374129996838374,1.22229637313654,0.615867590696583,0.661196964913527,1.28965481521968,1.09674032254122,"active"
"X10",0.283237161981115,0.155058338553198,0.574522145906869,0.207714376128843,1.52284930560899,-0.0482510141199007,0.720495728883069,0.549121714866978,0.750987082497452,0.617292755254833,0.488869005429022,0.979047283858879,1.18200515960238,1.29217384424266,0.505985675428154,0.452025194231374,0.264158093332768,0.650401896521008,0.869318618433432,0.492204146786663,1.23330971361546,1.00084893454051,1.2212608074081,0.567810762588277,0.958187836162287,0.947455318120761,1.22917232995798,1.08306307674662,0.865358867310526,1.17586509025024,1.27057477684185,0.474144833524346,0.615186004350998,0.677290796937317,0.632631567703946,0.471837288398913,0.718442504665485,0.868636845139896,0.869780756045209,1.35154153339788,1.26712378402979,1.12621687572348,1.20706634562635,1.59951481156063,-0.1295076068025,1.39675306740252,0.913126210935328,1.30418963140351,1.19101437600276,1.49423348821155,0.39939869239212,0.672109816718039,1.25862965843189,1.15127734695267,0.81615422857702,1.14269473524282,1.10546236730457,0.944956033687435,1.0597216670548,1.27296674536145,1.14184239792303,1.26715313344043,1.12350246580296,0.968413357735422,0.457222002954055,1.38909668450196,0.45242219592281,1.20601931031478,1.07999585441064,1.46955414671249,1.36897881350957,1.25146568664191,1.23364285651388,0.916213284065016,0.778746748109278,0.498222366841388,1.00084380960248,1.33979326265126,0.836374976222254,1.18299746331791,0.948994574591717,1.26364725588124,1.30605292283724,0.288686421374934,1.098639558532,1.38464320920952,1.41745287541885,1.10781137489117,0.709855306023077,1.51021508448046,0.637460495479345,0.680070046540326,1.40116093136372,1.24746220879984,0.588441113199676,1.40486701573036,1.41408276909276,1.19594466891658,1.13557314109089,1.21597457068741,1.58852670310304,1.35589238827291,1.28702403332866,0.905245228631163,1.01041377846056,0.720933203621207,1.26324326846831,0.867244270235804,0.976314003823701,1.30708521800802,1.01612691863765,1.59185526792032,1.33828279069744,0.995818074938567,0.920350118017054,1.31576070295664,1.64129729996121,0.479600062442697,1.04484941096229,0.122164646875256,1.40257812667939,1.3004617403216,1.22855162803236,0.953966290802539,0.853926732064468,0.915542517513882,1.4587798000719,0.996788994606192,1.22079055322668,1.45623794820874,"active"
